id,dataset,seed,subsample,repeat,AUROC,F1,Recall,Precision,runtime,lag,sum,lambda_a,lambda_w,w_thres,alpha
pcmci,synth,x_cause_y,2,1,0.75,0.6666666666666666,1.0,0.5,1.093613624572754,4.0,,,,,0.05
pcmci,synth,x_cause_y,3,1,0.75,0.6666666666666666,1.0,0.5,0.8685641288757324,4.0,,,,,0.05
pcmci,synth,x_cause_y,4,1,0.75,0.6666666666666666,1.0,0.5,0.8073863983154297,4.0,,,,,0.05
pcmci,synth,x_cause_y,5,1,0.75,0.6666666666666666,1.0,0.5,0.7636170387268066,4.0,,,,,0.05
pcmci,synth,x_cause_y,6,1,0.75,0.6666666666666666,1.0,0.5,0.7171986103057861,4.0,,,,,0.05
pcmci,synth,x_cause_y,7,1,0.75,0.6666666666666666,1.0,0.5,0.5666112899780273,4.0,,,,,0.05
pcmci,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,0.584669828414917,4.0,,,,,0.05
pcmci,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,0.545098066329956,4.0,,,,,0.05
pcmci,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,0.5427224636077881,4.0,,,,,0.05
pcmci,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,0.2776424884796142,4.0,,,,,0.05
pcmci,synth,x_cause_y,50,1,1.0,1.0,1.0,1.0,0.1391940116882324,4.0,,,,,0.05
pcmci,synth,x_cause_y,100,1,0.75,0.6666666666666666,0.5,1.0,0.059300422668457,4.0,,,,,0.05
pcmci,synth,indep,1,1,0.8,0.5,1.0,0.3333333333333333,1.0669455528259275,5.0,,,,,0.05
pcmci,synth,indep,2,1,0.8,0.5,1.0,0.3333333333333333,0.6729438304901123,5.0,,,,,0.05
pcmci,synth,indep,3,1,0.8,0.5,1.0,0.3333333333333333,0.4277381896972656,5.0,,,,,0.05
pcmci,synth,indep,4,1,0.8,0.5,1.0,0.3333333333333333,0.308828592300415,5.0,,,,,0.05
pcmci,synth,indep,5,1,0.8,0.5,1.0,0.3333333333333333,0.2775764465332031,5.0,,,,,0.05
pcmci,synth,indep,6,1,0.8,0.5,1.0,0.3333333333333333,0.2579367160797119,5.0,,,,,0.05
pcmci,synth,indep,7,1,0.8,0.5,1.0,0.3333333333333333,0.231896162033081,5.0,,,,,0.05
pcmci,synth,indep,8,1,0.8,0.5,1.0,0.3333333333333333,0.2071070671081543,5.0,,,,,0.05
pcmci,synth,indep,9,1,0.8,0.5,1.0,0.3333333333333333,0.2197978496551513,5.0,,,,,0.05
pcmci,synth,indep,10,1,0.8,0.5,1.0,0.3333333333333333,0.2470793724060058,5.0,,,,,0.05
pcmci,synth,indep,20,1,1.0,1.0,1.0,1.0,0.1679680347442627,5.0,,,,,0.05
pcmci,synth,indep,50,1,1.0,1.0,1.0,1.0,0.1536097526550293,5.0,,,,,0.05
pcmci,synth,indep,100,1,0.9,0.6666666666666666,1.0,0.5,0.1649551391601562,5.0,,,,,0.05
pcmci,synth,x_cause_y,1,1,0.75,0.6666666666666666,1.0,0.5,2.2209253311157227,5.0,,,,,0.05
pcmci,synth,x_cause_y,2,1,0.75,0.6666666666666666,1.0,0.5,1.6208348274230957,5.0,,,,,0.05
pcmci,synth,x_cause_y,3,1,0.75,0.6666666666666666,1.0,0.5,1.2067749500274658,5.0,,,,,0.05
pcmci,synth,x_cause_y,4,1,0.75,0.6666666666666666,1.0,0.5,1.025218486785889,5.0,,,,,0.05
pcmci,synth,x_cause_y,5,1,0.75,0.6666666666666666,1.0,0.5,0.8695924282073975,5.0,,,,,0.05
pcmci,synth,x_cause_y,6,1,0.75,0.6666666666666666,1.0,0.5,0.9701321125030518,5.0,,,,,0.05
pcmci,synth,x_cause_y,7,1,0.75,0.6666666666666666,1.0,0.5,0.713707447052002,5.0,,,,,0.05
pcmci,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,0.7146468162536621,5.0,,,,,0.05
pcmci,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,0.7029933929443359,5.0,,,,,0.05
pcmci,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,0.7156269550323486,5.0,,,,,0.05
pcmci,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,0.3447461128234863,5.0,,,,,0.05
pcmci,synth,x_cause_y,50,1,1.0,1.0,1.0,1.0,0.1745879650115966,5.0,,,,,0.05
pcmci,synth,x_cause_y,100,1,0.625,0.5,0.5,0.5,0.1779093742370605,5.0,,,,,0.05
pcmci,synth,indep,1,1,0.8,0.5,1.0,0.3333333333333333,4.099808692932129,10.0,,,,,0.05
pcmci,synth,indep,2,1,0.8,0.5,1.0,0.3333333333333333,1.2096984386444092,10.0,,,,,0.05
pcmci,synth,indep,3,1,0.8,0.5,1.0,0.3333333333333333,0.749427080154419,10.0,,,,,0.05
pcmci,synth,indep,4,1,0.8,0.5,1.0,0.3333333333333333,0.6122457981109619,10.0,,,,,0.05
pcmci,synth,indep,5,1,0.8,0.5,1.0,0.3333333333333333,0.5164191722869873,10.0,,,,,0.05
pcmci,synth,indep,6,1,0.8,0.5,1.0,0.3333333333333333,0.4276440143585205,10.0,,,,,0.05
pcmci,synth,indep,7,1,0.7,0.4,1.0,0.25,0.4720454216003418,10.0,,,,,0.05
pcmci,synth,indep,8,1,0.7,0.4,1.0,0.25,0.4501340389251709,10.0,,,,,0.05
pcmci,synth,indep,9,1,0.7,0.4,1.0,0.25,0.4736359119415283,10.0,,,,,0.05
pcmci,synth,indep,10,1,0.7,0.4,1.0,0.25,0.4322001934051513,10.0,,,,,0.05
pcmci,synth,indep,20,1,1.0,1.0,1.0,1.0,0.324373722076416,10.0,,,,,0.05
pcmci,synth,indep,50,1,0.9,0.6666666666666666,1.0,0.5,0.3524303436279297,10.0,,,,,0.05
pcmci,synth,indep,100,1,0.9,0.6666666666666666,1.0,0.5,0.2818074226379394,10.0,,,,,0.05
pcmci,synth,x_cause_y,1,1,0.75,0.6666666666666666,1.0,0.5,6.361535310745239,10.0,,,,,0.05
pcmci,synth,x_cause_y,2,1,0.75,0.6666666666666666,1.0,0.5,3.5591344833374023,10.0,,,,,0.05
pcmci,synth,x_cause_y,3,1,0.75,0.6666666666666666,1.0,0.5,2.7101705074310303,10.0,,,,,0.05
pcmci,synth,x_cause_y,4,1,0.75,0.6666666666666666,1.0,0.5,1.978290557861328,10.0,,,,,0.05
pcmci,synth,x_cause_y,5,1,0.75,0.6666666666666666,1.0,0.5,1.7157835960388184,10.0,,,,,0.05
pcmci,synth,x_cause_y,6,1,0.75,0.6666666666666666,1.0,0.5,1.9814393520355225,10.0,,,,,0.05
pcmci,synth,x_cause_y,7,1,0.75,0.6666666666666666,1.0,0.5,1.1484637260437012,10.0,,,,,0.05
pcmci,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,1.2084660530090332,10.0,,,,,0.05
pcmci,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,1.1515676975250244,10.0,,,,,0.05
pcmci,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,0.9852163791656494,10.0,,,,,0.05
pcmci,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,0.5077965259552002,10.0,,,,,0.05
pcmci,synth,x_cause_y,50,1,0.75,0.6666666666666666,1.0,0.5,0.3801653385162353,10.0,,,,,0.05
pcmci,synth,x_cause_y,100,1,0.5,0.4,0.5,0.3333333333333333,0.3299705982208252,10.0,,,,,0.05
pcmci,synth,indep,1,1,0.8,0.5,1.0,0.3333333333333333,7.243612051010132,20.0,,,,,0.05
pcmci,synth,indep,2,1,0.8,0.5,1.0,0.3333333333333333,2.002924919128418,20.0,,,,,0.05
pcmci,synth,indep,3,1,0.8,0.5,1.0,0.3333333333333333,1.3123478889465332,20.0,,,,,0.05
pcmci,synth,indep,4,1,0.7,0.4,1.0,0.25,1.1093766689300537,20.0,,,,,0.05
pcmci,synth,indep,5,1,0.7,0.4,1.0,0.25,1.104114294052124,20.0,,,,,0.05
pcmci,synth,indep,6,1,0.7,0.4,1.0,0.25,0.9558007717132568,20.0,,,,,0.05
pcmci,synth,indep,7,1,0.7,0.4,1.0,0.25,0.996164321899414,20.0,,,,,0.05
pcmci,synth,indep,8,1,0.7,0.4,1.0,0.25,0.8302452564239502,20.0,,,,,0.05
pcmci,synth,indep,9,1,0.7,0.4,1.0,0.25,0.9114272594451904,20.0,,,,,0.05
pcmci,synth,indep,10,1,0.7,0.4,1.0,0.25,0.8142468929290771,20.0,,,,,0.05
pcmci,synth,indep,20,1,0.8,0.5,1.0,0.3333333333333333,0.7404742240905762,20.0,,,,,0.05
pcmci,synth,indep,50,1,0.9,0.6666666666666666,1.0,0.5,0.619375467300415,20.0,,,,,0.05
pcmci,synth,indep,100,1,0.9,0.6666666666666666,1.0,0.5,0.5051002502441406,20.0,,,,,0.05
pcmci,synth,x_cause_y,1,1,0.75,0.6666666666666666,1.0,0.5,19.67169833183289,20.0,,,,,0.05
pcmci,synth,x_cause_y,2,1,0.75,0.6666666666666666,1.0,0.5,7.590822458267212,20.0,,,,,0.05
pcmci,synth,x_cause_y,3,1,0.75,0.6666666666666666,1.0,0.5,5.967453956604004,20.0,,,,,0.05
pcmci,synth,x_cause_y,4,1,0.75,0.6666666666666666,1.0,0.5,3.312707901000977,20.0,,,,,0.05
pcmci,synth,x_cause_y,5,1,0.75,0.6666666666666666,1.0,0.5,2.4233195781707764,20.0,,,,,0.05
pcmci,synth,x_cause_y,6,1,0.75,0.6666666666666666,1.0,0.5,2.906548500061035,20.0,,,,,0.05
pcmci,synth,x_cause_y,7,1,0.75,0.6666666666666666,1.0,0.5,1.6710522174835205,20.0,,,,,0.05
pcmci,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,1.7434537410736084,20.0,,,,,0.05
pcmci,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,1.665961503982544,20.0,,,,,0.05
pcmci,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,1.4257807731628418,20.0,,,,,0.05
pcmci,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,0.8864326477050781,20.0,,,,,0.05
pcmci,synth,x_cause_y,50,1,0.875,0.8,1.0,0.6666666666666666,0.6957926750183105,20.0,,,,,0.05
pcmci,synth,x_cause_y,100,1,0.625,0.5,0.5,0.5,0.6178760528564453,20.0,,,,,0.05
